modeldate,state,Trump,Biden
7/21/20,North Carolina,0.484375,0.515625
7/21/20,New York,0.007625,0.992375
7/21/20,New Mexico,0.10365,0.89635
7/21/20,New Jersey,0.052725,0.947275
7/21/20,New Hampshire,0.304,0.696
7/21/20,Nevada,0.231975,0.768025
7/21/20,Nebraska,0.9786,0.0214
7/21/20,NE-3,0.998875,0.001125
7/21/20,NE-2,0.442125,0.557875
7/21/20,NE-1,0.92445,0.07555
7/21/20,Montana,0.8619,0.1381
7/21/20,Missouri,0.8423,0.1577
7/21/20,Mississippi,0.871125,0.128875
7/21/20,Minnesota,0.18445,0.81555
7/21/20,Michigan,0.180875,0.819125
7/21/20,Massachusetts,0.00755,0.99245
7/21/20,Maryland,0.00295,0.99705
7/21/20,Maine,0.231825,0.768175
7/21/20,ME-2,0.604525,0.395475
7/21/20,ME-1,0.07615,0.92385
7/21/20,Louisiana,0.899125,0.100875
7/21/20,Kentucky,0.975525,0.024475
7/21/20,Kansas,0.9232,0.0768
7/21/20,Iowa,0.639325,0.360675
7/21/20,Indiana,0.9025,0.0975
7/21/20,Illinois,0.022375,0.977625
7/21/20,Idaho,0.983125,0.016875
7/21/20,Hawaii,0.010675,0.989325
7/21/20,Georgia,0.664275,0.335725
7/21/20,Florida,0.2873,0.7127
7/21/20,District of Columbia,0,1
7/21/20,Delaware,0.004675,0.995325
7/21/20,Connecticut,0.032425,0.967575
7/21/20,Colorado,0.151025,0.848975
7/21/20,California,0.004975,0.995025
7/21/20,Arkansas,0.910225,0.089775
7/21/20,Arizona,0.455425,0.544575
7/21/20,Alaska,0.758875,0.241125
7/21/20,Alabama,0.969125,0.030875
7/20/20,Wyoming,0.996,0.004
7/20/20,Wisconsin,0.28255,0.71745
7/20/20,West Virginia,0.9889,0.0111
7/20/20,Washington,0.02055,0.97945
7/20/20,Virginia,0.08735,0.91265
7/20/20,Vermont,0.011325,0.988675
7/20/20,Utah,0.919075,0.080925
7/20/20,Texas,0.66035,0.33965
7/20/20,Tennessee,0.929625,0.070375
7/20/20,South Dakota,0.936375,0.063625
7/20/20,South Carolina,0.865525,0.134475
7/20/20,Rhode Island,0.0349,0.9651
7/20/20,Pennsylvania,0.23585,0.76415
7/20/20,Oregon,0.10855,0.89145
7/20/20,Oklahoma,0.986875,0.013125
7/20/20,Ohio,0.5019,0.4981
7/20/20,North Dakota,0.9769,0.0231
7/20/20,North Carolina,0.461325,0.538675
7/20/20,New York,0.0081,0.9919
7/20/20,New Mexico,0.101125,0.898875
7/20/20,New Jersey,0.05235,0.94765
7/20/20,New Hampshire,0.294925,0.705075
7/20/20,Nevada,0.22625,0.77375
7/20/20,Nebraska,0.975025,0.024975
7/20/20,NE-3,0.998475,0.001525
7/20/20,NE-2,0.425175,0.574825
7/20/20,NE-1,0.918925,0.081075
7/20/20,Montana,0.855775,0.144225
7/20/20,Missouri,0.837075,0.162925
7/20/20,Mississippi,0.865025,0.134975
7/20/20,Minnesota,0.177325,0.822675
7/20/20,Michigan,0.179225,0.820775
7/20/20,Massachusetts,0.00885,0.99115
7/20/20,Maryland,0.00355,0.99645
7/20/20,Maine,0.22295,0.77705
7/20/20,ME-2,0.590225,0.409775
7/20/20,ME-1,0.075275,0.924725
7/20/20,Louisiana,0.894775,0.105225
7/20/20,Kentucky,0.969775,0.030225
7/20/20,Kansas,0.91805,0.08195
7/20/20,Iowa,0.624075,0.375925
7/20/20,Indiana,0.89665,0.10335
7/20/20,Illinois,0.021875,0.978125
7/20/20,Idaho,0.982125,0.017875
7/20/20,Hawaii,0.011725,0.988275
7/20/20,Georgia,0.650625,0.349375
7/20/20,Florida,0.28365,0.71635
7/20/20,District of Columbia,0,1
7/20/20,Delaware,0.0054,0.9946
7/20/20,Connecticut,0.032325,0.967675
7/20/20,Colorado,0.14795,0.85205
7/20/20,California,0.0054,0.9946
7/20/20,Arkansas,0.904,0.096
7/20/20,Arizona,0.44835,0.55165
7/20/20,Alaska,0.747,0.253
7/20/20,Alabama,0.966725,0.033275
7/19/20,Wyoming,0.996675,0.003325
7/19/20,Wisconsin,0.28165,0.71835
7/19/20,West Virginia,0.9892,0.0108
7/19/20,Washington,0.0181,0.9819
7/19/20,Virginia,0.084675,0.915325
7/19/20,Vermont,0.0118,0.9882
7/19/20,Utah,0.9255,0.0745
7/19/20,Texas,0.6663,0.3337
7/19/20,Tennessee,0.931725,0.068275
7/19/20,South Dakota,0.938825,0.061175
7/19/20,South Carolina,0.86165,0.13835
7/19/20,Rhode Island,0.035925,0.964075
7/19/20,Pennsylvania,0.2404,0.7596
7/19/20,Oregon,0.107075,0.892925
7/19/20,Oklahoma,0.9879,0.0121
7/19/20,Ohio,0.5072,0.4928
7/19/20,North Dakota,0.9777,0.0223
7/19/20,North Carolina,0.465175,0.534825
7/19/20,New York,0.007525,0.992475
7/19/20,New Mexico,0.1018,0.8982
7/19/20,New Jersey,0.051975,0.948025
7/19/20,New Hampshire,0.293175,0.706825
7/19/20,Nevada,0.226225,0.773775
7/19/20,Nebraska,0.977325,0.022675
7/19/20,NE-3,0.998875,0.001125
7/19/20,NE-2,0.4309,0.5691
7/19/20,NE-1,0.92125,0.07875
7/19/20,Montana,0.857275,0.142725
7/19/20,Missouri,0.83835,0.16165
7/19/20,Mississippi,0.865575,0.134425
7/19/20,Minnesota,0.184725,0.815275
7/19/20,Michigan,0.1689,0.8311
7/19/20,Massachusetts,0.008825,0.991175
7/19/20,Maryland,0.003225,0.996775
7/19/20,Maine,0.224325,0.775675
7/19/20,ME-2,0.5894,0.4106
7/19/20,ME-1,0.076525,0.923475
7/19/20,Louisiana,0.898875,0.101125
7/19/20,Kentucky,0.974425,0.025575
7/19/20,Kansas,0.918275,0.081725
7/19/20,Iowa,0.6269,0.3731
7/19/20,Indiana,0.89705,0.10295
7/19/20,Illinois,0.02045,0.97955
7/19/20,Idaho,0.983525,0.016475
7/19/20,Hawaii,0.01105,0.98895
7/19/20,Georgia,0.654525,0.345475
7/19/20,Florida,0.3066,0.6934
7/19/20,District of Columbia,0,1
7/19/20,Delaware,0.004725,0.995275
7/19/20,Connecticut,0.0325,0.9675
7/19/20,Colorado,0.147275,0.852725
7/19/20,California,0.005725,0.994275
7/19/20,Arkansas,0.90405,0.09595
7/19/20,Arizona,0.451725,0.548275
7/19/20,Alaska,0.749375,0.250625
7/19/20,Alabama,0.96975,0.03025
7/18/20,Wyoming,0.996,0.004
7/18/20,Wisconsin,0.286525,0.713475
7/18/20,West Virginia,0.988825,0.011175
7/18/20,Washington,0.019675,0.980325
7/18/20,Virginia,0.080325,0.919675
7/18/20,Vermont,0.010525,0.989475
7/18/20,Utah,0.921475,0.078525
7/18/20,Texas,0.667675,0.332325
7/18/20,Tennessee,0.929875,0.070125
7/18/20,South Dakota,0.937375,0.062625
7/18/20,South Carolina,0.84675,0.15325
7/18/20,Rhode Island,0.036875,0.963125
7/18/20,Pennsylvania,0.245625,0.754375
7/18/20,Oregon,0.1104,0.8896
7/18/20,Oklahoma,0.988025,0.011975
7/18/20,Ohio,0.50685,0.49315
7/18/20,North Dakota,0.976275,0.023725
7/18/20,North Carolina,0.465775,0.534225
7/18/20,New York,0.008725,0.991275
7/18/20,New Mexico,0.1031,0.8969
7/18/20,New Jersey,0.052675,0.947325
7/18/20,New Hampshire,0.296375,0.703625
7/18/20,Nevada,0.228325,0.771675
7/18/20,Nebraska,0.97645,0.02355
7/18/20,NE-3,0.9986,0.0014
7/18/20,NE-2,0.4329,0.5671
7/18/20,NE-1,0.923725,0.076275
7/18/20,Montana,0.8572,0.1428
7/18/20,Missouri,0.83705,0.16295
7/18/20,Mississippi,0.866725,0.133275
7/18/20,Minnesota,0.1909,0.8091
7/18/20,Michigan,0.172025,0.827975
7/18/20,Massachusetts,0.0085,0.9915
7/18/20,Maryland,0.0035,0.9965
7/18/20,Maine,0.2264,0.7736
7/18/20,ME-2,0.5922,0.4078
7/18/20,ME-1,0.07505,0.92495
7/18/20,Louisiana,0.89895,0.10105
7/18/20,Kentucky,0.9726,0.0274
7/18/20,Kansas,0.918025,0.081975
7/18/20,Iowa,0.625825,0.374175
7/18/20,Indiana,0.897375,0.102625
7/18/20,Illinois,0.0223,0.9777
7/18/20,Idaho,0.982125,0.017875
7/18/20,Hawaii,0.0104,0.9896
7/18/20,Georgia,0.654775,0.345225
7/18/20,Florida,0.310025,0.689975
7/18/20,District of Columbia,0.000025,0.999975
7/18/20,Delaware,0.004825,0.995175
7/18/20,Connecticut,0.032475,0.967525
7/18/20,Colorado,0.15015,0.84985
7/18/20,California,0.0061,0.9939
7/18/20,Arkansas,0.9036,0.0964
7/18/20,Arizona,0.45365,0.54635
7/18/20,Alaska,0.747175,0.252825
7/18/20,Alabama,0.9685,0.0315
7/17/20,Wyoming,0.996625,0.003375
7/17/20,Wisconsin,0.287825,0.712175
7/17/20,West Virginia,0.989325,0.010675
7/17/20,Washington,0.0204,0.9796
7/17/20,Virginia,0.082975,0.917025
7/17/20,Vermont,0.011325,0.988675
7/17/20,Utah,0.921825,0.078175
7/17/20,Texas,0.6649,0.3351
7/17/20,Tennessee,0.93175,0.06825
7/17/20,South Dakota,0.94045,0.05955
7/17/20,South Carolina,0.8457,0.1543
7/17/20,Rhode Island,0.03565,0.96435
7/17/20,Pennsylvania,0.24515,0.75485
7/17/20,Oregon,0.109175,0.890825
7/17/20,Oklahoma,0.9883,0.0117
7/17/20,Ohio,0.5097,0.4903
7/17/20,North Dakota,0.977875,0.022125
7/17/20,North Carolina,0.46745,0.53255
7/17/20,New York,0.008625,0.991375
7/17/20,New Mexico,0.105575,0.894425
7/17/20,New Jersey,0.0535,0.9465
7/17/20,New Hampshire,0.2964,0.7036
7/17/20,Nevada,0.2313,0.7687
7/17/20,Nebraska,0.97705,0.02295
7/17/20,NE-3,0.99865,0.00135
7/17/20,NE-2,0.43265,0.56735
7/17/20,NE-1,0.92025,0.07975
7/17/20,Montana,0.86225,0.13775
7/17/20,Missouri,0.838925,0.161075
7/17/20,Mississippi,0.86665,0.13335
7/17/20,Minnesota,0.193225,0.806775
7/17/20,Michigan,0.17215,0.82785
7/17/20,Massachusetts,0.00835,0.99165
7/17/20,Maryland,0.00265,0.99735
7/17/20,Maine,0.22945,0.77055
7/17/20,ME-2,0.5937,0.4063
7/17/20,ME-1,0.0785,0.9215
7/17/20,Louisiana,0.894375,0.105625
7/17/20,Kentucky,0.9736,0.0264
7/17/20,Kansas,0.919475,0.080525
7/17/20,Iowa,0.629775,0.370225
7/17/20,Indiana,0.8983,0.1017
7/17/20,Illinois,0.021675,0.978325
7/17/20,Idaho,0.9833,0.0167
7/17/20,Hawaii,0.0112,0.9888
7/17/20,Georgia,0.6157,0.3843
7/17/20,Florida,0.312625,0.687375
7/17/20,District of Columbia,0,1
7/17/20,Delaware,0.00535,0.99465
7/17/20,Connecticut,0.03255,0.96745
7/17/20,Colorado,0.1519,0.8481
7/17/20,California,0.005,0.995
7/17/20,Arkansas,0.906125,0.093875
7/17/20,Arizona,0.444,0.556
7/17/20,Alaska,0.752475,0.247525
7/17/20,Alabama,0.969625,0.030375
7/16/20,Wyoming,0.9965,0.0035
7/16/20,Wisconsin,0.2797,0.7203
7/16/20,West Virginia,0.9902,0.0098
7/16/20,Washington,0.01995,0.98005
7/16/20,Virginia,0.080125,0.919875
7/16/20,Vermont,0.010625,0.989375
7/16/20,Utah,0.9187,0.0813
7/16/20,Texas,0.6621,0.3379
7/16/20,Tennessee,0.929325,0.070675
7/16/20,South Dakota,0.937525,0.062475
7/16/20,South Carolina,0.859675,0.140325
7/16/20,Rhode Island,0.03565,0.96435
7/16/20,Pennsylvania,0.243425,0.756575
7/16/20,Oregon,0.108775,0.891225
7/16/20,Oklahoma,0.988425,0.011575
7/16/20,Ohio,0.507375,0.492625
7/16/20,North Dakota,0.977175,0.022825
7/16/20,North Carolina,0.4653,0.5347
7/16/20,New York,0.0079,0.9921
7/16/20,New Mexico,0.101325,0.898675
7/16/20,New Jersey,0.055175,0.944825
7/16/20,New Hampshire,0.295425,0.704575
7/16/20,Nevada,0.22655,0.77345
7/16/20,Nebraska,0.97515,0.02485
7/16/20,NE-3,0.999,0.001
7/16/20,NE-2,0.430775,0.569225
7/16/20,NE-1,0.9185,0.0815
7/16/20,Montana,0.85605,0.14395
7/16/20,Missouri,0.834375,0.165625
7/16/20,Mississippi,0.86375,0.13625
7/16/20,Minnesota,0.1884,0.8116
7/16/20,Michigan,0.171625,0.828375
7/16/20,Massachusetts,0.008375,0.991625
7/16/20,Maryland,0.003475,0.996525
7/16/20,Maine,0.2262,0.7738
7/16/20,ME-2,0.591825,0.408175
7/16/20,ME-1,0.076375,0.923625
7/16/20,Louisiana,0.893825,0.106175
7/16/20,Kentucky,0.9732,0.0268
7/16/20,Kansas,0.915175,0.084825
7/16/20,Iowa,0.626925,0.373075
7/16/20,Indiana,0.8934,0.1066
7/16/20,Illinois,0.020275,0.979725
7/16/20,Idaho,0.98205,0.01795
7/16/20,Hawaii,0.011375,0.988625
7/16/20,Georgia,0.612075,0.387925
7/16/20,Florida,0.31015,0.68985
7/16/20,District of Columbia,0,1
7/16/20,Delaware,0.004825,0.995175
7/16/20,Connecticut,0.0334,0.9666
7/16/20,Colorado,0.1475,0.8525
7/16/20,California,0.00585,0.99415
7/16/20,Arkansas,0.90355,0.09645
7/16/20,Arizona,0.43965,0.56035
7/16/20,Alaska,0.747575,0.252425
7/16/20,Alabama,0.9679,0.0321
7/15/20,Wyoming,0.996225,0.003775
7/15/20,Wisconsin,0.25865,0.74135
7/15/20,West Virginia,0.99015,0.00985
7/15/20,Washington,0.016625,0.983375
7/15/20,Virginia,0.072425,0.927575
7/15/20,Vermont,0.010125,0.989875
7/15/20,Utah,0.91945,0.08055
7/15/20,Texas,0.654825,0.345175
7/15/20,Tennessee,0.931175,0.068825
7/15/20,South Dakota,0.940025,0.059975
7/15/20,South Carolina,0.8596,0.1404
7/15/20,Rhode Island,0.033725,0.966275
7/15/20,Pennsylvania,0.2227,0.7773
7/15/20,Oregon,0.1003,0.8997
7/15/20,Oklahoma,0.9889,0.0111
7/15/20,Ohio,0.503275,0.496725
7/15/20,North Dakota,0.9785,0.0215
7/15/20,North Carolina,0.447475,0.552525
7/15/20,New York,0.007975,0.992025
7/15/20,New Mexico,0.094675,0.905325
7/15/20,New Jersey,0.05065,0.94935
7/15/20,New Hampshire,0.276375,0.723625
7/15/20,Nevada,0.2145,0.7855
7/15/20,Nebraska,0.976275,0.023725
7/15/20,NE-3,0.99865,0.00135
7/15/20,NE-2,0.4132,0.5868
7/15/20,NE-1,0.9184,0.0816
7/15/20,Montana,0.863725,0.136275
7/15/20,Missouri,0.83415,0.16585
7/15/20,Mississippi,0.866525,0.133475
7/15/20,Minnesota,0.1719,0.8281
7/15/20,Michigan,0.14705,0.85295
7/15/20,Massachusetts,0.008725,0.991275
7/15/20,Maryland,0.003025,0.996975
7/15/20,Maine,0.20905,0.79095
7/15/20,ME-2,0.579875,0.420125
7/15/20,ME-1,0.067575,0.932425
7/15/20,Louisiana,0.898,0.102
7/15/20,Kentucky,0.971875,0.028125
7/15/20,Kansas,0.9168,0.0832
7/15/20,Iowa,0.642125,0.357875
7/15/20,Indiana,0.895325,0.104675
7/15/20,Illinois,0.019225,0.980775
7/15/20,Idaho,0.982375,0.017625
7/15/20,Hawaii,0.009875,0.990125
7/15/20,Georgia,0.596675,0.403325
7/15/20,Florida,0.29265,0.70735
7/15/20,District of Columbia,0,1
7/15/20,Delaware,0.00385,0.99615
7/15/20,Connecticut,0.03085,0.96915
7/15/20,Colorado,0.136825,0.863175
7/15/20,California,0.004775,0.995225
7/15/20,Arkansas,0.9033,0.0967
7/15/20,Arizona,0.444325,0.555675
7/15/20,Alaska,0.74155,0.25845
7/15/20,Alabama,0.968875,0.031125
7/14/20,Wyoming,0.995975,0.004025
7/14/20,Wisconsin,0.276425,0.723575
7/14/20,West Virginia,0.989,0.011
7/14/20,Washington,0.018675,0.981325
7/14/20,Virginia,0.07965,0.92035
7/14/20,Vermont,0.01105,0.98895
7/14/20,Utah,0.92075,0.07925
7/14/20,Texas,0.65985,0.34015
7/14/20,Tennessee,0.927,0.073
7/14/20,South Dakota,0.938325,0.061675
7/14/20,South Carolina,0.855975,0.144025
7/14/20,Rhode Island,0.036975,0.963025
7/14/20,Pennsylvania,0.241275,0.758725
7/14/20,Oregon,0.1087,0.8913
7/14/20,Oklahoma,0.987,0.013
7/14/20,Ohio,0.523525,0.476475
7/14/20,North Dakota,0.97675,0.02325
7/14/20,North Carolina,0.4434,0.5566
7/14/20,New York,0.008875,0.991125
7/14/20,New Mexico,0.10595,0.89405
7/14/20,New Jersey,0.05625,0.94375
7/14/20,New Hampshire,0.29525,0.70475
7/14/20,Nevada,0.229475,0.770525
7/14/20,Nebraska,0.9744,0.0256
7/14/20,NE-3,0.99865,0.00135
7/14/20,NE-2,0.42765,0.57235
7/14/20,NE-1,0.917625,0.082375
7/14/20,Montana,0.865225,0.134775
7/14/20,Missouri,0.83445,0.16555
7/14/20,Mississippi,0.861975,0.138025
7/14/20,Minnesota,0.186925,0.813075
7/14/20,Michigan,0.1604,0.8396
7/14/20,Massachusetts,0.009225,0.990775
7/14/20,Maryland,0.002925,0.997075
7/14/20,Maine,0.221525,0.778475
7/14/20,ME-2,0.590025,0.409975
7/14/20,ME-1,0.07515,0.92485
7/14/20,Louisiana,0.89465,0.10535
7/14/20,Kentucky,0.96985,0.03015
7/14/20,Kansas,0.915425,0.084575
7/14/20,Iowa,0.64905,0.35095
7/14/20,Indiana,0.893825,0.106175
7/14/20,Illinois,0.023425,0.976575
7/14/20,Idaho,0.98155,0.01845
7/14/20,Hawaii,0.0105,0.9895
7/14/20,Georgia,0.571375,0.428625
7/14/20,Florida,0.30905,0.69095
7/14/20,District of Columbia,0.000025,0.999975
7/14/20,Delaware,0.00465,0.99535
7/14/20,Connecticut,0.0341,0.9659
7/14/20,Colorado,0.1486,0.8514
7/14/20,California,0.005525,0.994475
7/14/20,Arkansas,0.9029,0.0971
7/14/20,Arizona,0.45355,0.54645
7/14/20,Alaska,0.745375,0.254625
7/14/20,Alabama,0.967375,0.032625
7/13/20,Wyoming,0.996,0.004
7/13/20,Wisconsin,0.27565,0.72435
7/13/20,West Virginia,0.989525,0.010475
7/13/20,Washington,0.019075,0.980925
7/13/20,Virginia,0.078675,0.921325
7/13/20,Vermont,0.010525,0.989475
7/13/20,Utah,0.9179,0.0821
7/13/20,Texas,0.6601,0.3399
7/13/20,Tennessee,0.926625,0.073375
7/13/20,South Dakota,0.935225,0.064775
7/13/20,South Carolina,0.852425,0.147575
7/13/20,Rhode Island,0.0368,0.9632
7/13/20,Pennsylvania,0.239575,0.760425
7/13/20,Oregon,0.107875,0.892125
7/13/20,Oklahoma,0.987675,0.012325
7/13/20,Ohio,0.5151,0.4849
7/13/20,North Dakota,0.97585,0.02415
7/13/20,North Carolina,0.440475,0.559525
7/13/20,New York,0.00955,0.99045
7/13/20,New Mexico,0.102625,0.897375
7/13/20,New Jersey,0.055175,0.944825
7/13/20,New Hampshire,0.293075,0.706925
7/13/20,Nevada,0.225325,0.774675
7/13/20,Nebraska,0.974975,0.025025
7/13/20,NE-3,0.99885,0.00115
7/13/20,NE-2,0.4236,0.5764
7/13/20,NE-1,0.9172,0.0828
7/13/20,Montana,0.8637,0.1363
7/13/20,Missouri,0.8309,0.1691
7/13/20,Mississippi,0.8598,0.1402
7/13/20,Minnesota,0.184775,0.815225
7/13/20,Michigan,0.16385,0.83615
7/13/20,Massachusetts,0.008975,0.991025
7/13/20,Maryland,0.00365,0.99635
7/13/20,Maine,0.224175,0.775825
7/13/20,ME-2,0.590225,0.409775
7/13/20,ME-1,0.0753,0.9247
7/13/20,Louisiana,0.894625,0.105375
7/13/20,Kentucky,0.96915,0.03085
7/13/20,Kansas,0.91435,0.08565
7/13/20,Iowa,0.6463,0.3537
7/13/20,Indiana,0.8918,0.1082
7/13/20,Illinois,0.021675,0.978325
7/13/20,Idaho,0.98035,0.01965
7/13/20,Hawaii,0.0111,0.9889
7/13/20,Georgia,0.5682,0.4318
7/13/20,Florida,0.3163,0.6837
7/13/20,District of Columbia,0.000025,0.999975
7/13/20,Delaware,0.005125,0.994875
7/13/20,Connecticut,0.034275,0.965725
7/13/20,Colorado,0.1474,0.8526
7/13/20,California,0.0061,0.9939
7/13/20,Arkansas,0.899325,0.100675
7/13/20,Arizona,0.453275,0.546725
7/13/20,Alaska,0.746225,0.253775
7/13/20,Alabama,0.967175,0.032825
7/12/20,Wyoming,0.995775,0.004225
7/12/20,Wisconsin,0.2844,0.7156
7/12/20,West Virginia,0.9884,0.0116
7/12/20,Washington,0.0198,0.9802
7/12/20,Virginia,0.083475,0.916525
7/12/20,Vermont,0.0109,0.9891
7/12/20,Utah,0.916575,0.083425
7/12/20,Texas,0.66045,0.33955
7/12/20,Tennessee,0.924825,0.075175
7/12/20,South Dakota,0.937725,0.062275
7/12/20,South Carolina,0.8537,0.1463
7/12/20,Rhode Island,0.04055,0.95945
7/12/20,Pennsylvania,0.251575,0.748425
7/12/20,Oregon,0.1115,0.8885
7/12/20,Oklahoma,0.98695,0.01305
7/12/20,Ohio,0.52155,0.47845
7/12/20,North Dakota,0.976275,0.023725
7/12/20,North Carolina,0.4439,0.5561
7/12/20,New York,0.010225,0.989775
7/12/20,New Mexico,0.107,0.893
7/12/20,New Jersey,0.05985,0.94015
7/12/20,New Hampshire,0.297475,0.702525
7/12/20,Nevada,0.231875,0.768125
7/12/20,Nebraska,0.97425,0.02575
7/12/20,NE-3,0.998625,0.001375
7/12/20,NE-2,0.4275,0.5725
7/12/20,NE-1,0.916225,0.083775
7/12/20,Montana,0.8762,0.1238
7/12/20,Missouri,0.830325,0.169675
7/12/20,Mississippi,0.8617,0.1383
7/12/20,Minnesota,0.1917,0.8083
7/12/20,Michigan,0.169025,0.830975
7/12/20,Massachusetts,0.0104,0.9896
7/12/20,Maryland,0.00335,0.99665
7/12/20,Maine,0.2276,0.7724
7/12/20,ME-2,0.58885,0.41115
7/12/20,ME-1,0.077025,0.922975
7/12/20,Louisiana,0.8952,0.1048
7/12/20,Kentucky,0.968175,0.031825
7/12/20,Kansas,0.9121,0.0879
7/12/20,Iowa,0.646825,0.353175
7/12/20,Indiana,0.892825,0.107175
7/12/20,Illinois,0.02405,0.97595
7/12/20,Idaho,0.980825,0.019175
7/12/20,Hawaii,0.0104,0.9896
7/12/20,Georgia,0.5682,0.4318
7/12/20,Florida,0.33395,0.66605
7/12/20,District of Columbia,0,1
7/12/20,Delaware,0.00485,0.99515
7/12/20,Connecticut,0.03665,0.96335
7/12/20,Colorado,0.15285,0.84715
7/12/20,California,0.005475,0.994525
7/12/20,Arkansas,0.8992,0.1008
7/12/20,Arizona,0.45835,0.54165
7/12/20,Alaska,0.74565,0.25435
7/12/20,Alabama,0.966925,0.033075
7/11/20,Wyoming,0.99635,0.00365
7/11/20,Wisconsin,0.28485,0.71515
7/11/20,West Virginia,0.989025,0.010975
7/11/20,Washington,0.02185,0.97815
7/11/20,Virginia,0.085925,0.914075
7/11/20,Vermont,0.01085,0.98915
7/11/20,Utah,0.9203,0.0797
7/11/20,Texas,0.663725,0.336275
7/11/20,Tennessee,0.926025,0.073975
7/11/20,South Dakota,0.938325,0.061675
7/11/20,South Carolina,0.8535,0.1465
7/11/20,Rhode Island,0.041525,0.958475
7/11/20,Pennsylvania,0.26035,0.73965
7/11/20,Oregon,0.11405,0.88595
7/11/20,Oklahoma,0.9882,0.0118
7/11/20,Ohio,0.5328,0.4672
7/11/20,North Dakota,0.976175,0.023825
7/11/20,North Carolina,0.444125,0.555875
7/11/20,New York,0.010975,0.989025
7/11/20,New Mexico,0.112775,0.887225
7/11/20,New Jersey,0.0557,0.9443
7/11/20,New Hampshire,0.301025,0.698975
7/11/20,Nevada,0.2408,0.7592
7/11/20,Nebraska,0.9746,0.0254
7/11/20,NE-3,0.998825,0.001175
7/11/20,NE-2,0.43545,0.56455
7/11/20,NE-1,0.918025,0.081975
7/11/20,Montana,0.878125,0.121875
7/11/20,Missouri,0.832675,0.167325
7/11/20,Mississippi,0.86325,0.13675
7/11/20,Minnesota,0.19845,0.80155
7/11/20,Michigan,0.17465,0.82535
7/11/20,Massachusetts,0.010525,0.989475
7/11/20,Maryland,0.00385,0.99615
7/11/20,Maine,0.22855,0.77145
7/11/20,ME-2,0.5905,0.4095
7/11/20,ME-1,0.0797,0.9203
7/11/20,Louisiana,0.898975,0.101025
7/11/20,Kentucky,0.971875,0.028125
7/11/20,Kansas,0.914,0.086
7/11/20,Iowa,0.65575,0.34425
7/11/20,Indiana,0.8938,0.1062
7/11/20,Illinois,0.0259,0.9741
7/11/20,Idaho,0.9825,0.0175
7/11/20,Hawaii,0.0114,0.9886
7/11/20,Georgia,0.57905,0.42095
7/11/20,Florida,0.35365,0.64635
7/11/20,District of Columbia,0,1
7/11/20,Delaware,0.00625,0.99375
7/11/20,Connecticut,0.039275,0.960725
7/11/20,Colorado,0.15655,0.84345
7/11/20,California,0.0065,0.9935
7/11/20,Arkansas,0.901725,0.098275
7/11/20,Arizona,0.4717,0.5283
7/11/20,Alaska,0.75,0.25
7/11/20,Alabama,0.9668,0.0332
7/10/20,Wyoming,0.996375,0.003625
7/10/20,Wisconsin,0.283,0.717
7/10/20,West Virginia,0.988425,0.011575
7/10/20,Washington,0.019775,0.980225
7/10/20,Virginia,0.0844,0.9156
7/10/20,Vermont,0.011275,0.988725
7/10/20,Utah,0.91955,0.08045
7/10/20,Texas,0.66135,0.33865
7/10/20,Tennessee,0.9253,0.0747
7/10/20,South Dakota,0.937975,0.062025
7/10/20,South Carolina,0.85455,0.14545
7/10/20,Rhode Island,0.042,0.958
7/10/20,Pennsylvania,0.25885,0.74115
7/10/20,Oregon,0.1149,0.8851
7/10/20,Oklahoma,0.987225,0.012775
7/10/20,Ohio,0.52525,0.47475
7/10/20,North Dakota,0.97595,0.02405
7/10/20,North Carolina,0.438875,0.561125
7/10/20,New York,0.0102,0.9898
7/10/20,New Mexico,0.11065,0.88935
7/10/20,New Jersey,0.05465,0.94535
7/10/20,New Hampshire,0.301125,0.698875
7/10/20,Nevada,0.237675,0.762325
7/10/20,Nebraska,0.973825,0.026175
7/10/20,NE-3,0.998775,0.001225
7/10/20,NE-2,0.432025,0.567975
7/10/20,NE-1,0.91685,0.08315
7/10/20,Montana,0.879925,0.120075
7/10/20,Missouri,0.8328,0.1672
7/10/20,Mississippi,0.861975,0.138025
7/10/20,Minnesota,0.19465,0.80535
7/10/20,Michigan,0.167025,0.832975
7/10/20,Massachusetts,0.010325,0.989675
7/10/20,Maryland,0.00355,0.99645
7/10/20,Maine,0.22785,0.77215
7/10/20,ME-2,0.589675,0.410325
7/10/20,ME-1,0.078625,0.921375
7/10/20,Louisiana,0.895825,0.104175
7/10/20,Kentucky,0.970675,0.029325
7/10/20,Kansas,0.914175,0.085825
7/10/20,Iowa,0.652325,0.347675
7/10/20,Indiana,0.891725,0.108275
7/10/20,Illinois,0.0245,0.9755
7/10/20,Idaho,0.98105,0.01895
7/10/20,Hawaii,0.010275,0.989725
7/10/20,Georgia,0.57355,0.42645
7/10/20,Florida,0.34915,0.65085
7/10/20,District of Columbia,0.000025,0.999975
7/10/20,Delaware,0.00595,0.99405
7/10/20,Connecticut,0.038475,0.961525
7/10/20,Colorado,0.156025,0.843975
7/10/20,California,0.00535,0.99465
7/10/20,Arkansas,0.899925,0.100075
7/10/20,Arizona,0.4681,0.5319
7/10/20,Alaska,0.7488,0.2512
7/10/20,Alabama,0.967175,0.032825
7/9/20,Wyoming,0.996875,0.003125
7/9/20,Wisconsin,0.282125,0.717875
7/9/20,West Virginia,0.9897,0.0103
